Date,Time,Piovan Silo Actual[%],Silo 01 Actual[%],Silo 02 Actual[%],Rotary01(N2)[Start/Stop],Rotary01(N2)[Fault/NotFault]
03/09/2023,13:04:10,4.00,4.00,0.00,1,7
03/09/2023,13:04:11,4.00,0.00,0.00,9,7
03/09/2023,13:04:12,7.00,5.00,8.00,2,3
03/09/2023,13:04:13,7.00,6.00,0.00,5,2
03/09/2023,13:04:14,7.00,9.00,6.00,7,0
03/09/2023,13:04:15,8.00,6.00,6.00,0,5
03/09/2023,13:04:16,8.00,2.00,2.00,7,8
03/09/2023,13:04:17,6.00,6.00,8.00,0,2
03/09/2023,13:04:18,4.00,2.00,2.00,4,2
03/09/2023,13:04:19,5.00,0.00,2.00,6,7
03/09/2023,13:04:20,6.00,3.00,5.00,6,3
03/09/2023,13:04:21,7.00,5.00,3.00,0,5
03/09/2023,13:04:22,7.00,6.00,2.00,7,8
03/09/2023,13:04:23,4.00,9.00,5.00,9,6
03/09/2023,13:04:24,0.00,5.00,3.00,8,7
03/09/2023,13:04:25,7.00,5.00,2.00,6,1
03/09/2023,13:04:26,7.00,0.00,3.00,8,0
03/09/2023,13:04:27,5.00,9.00,7.00,6,7
03/09/2023,13:04:28,2.00,5.00,4.00,7,3
03/09/2023,13:04:29,8.00,4.00,3.00,7,9
03/09/2023,13:04:30,3.00,9.00,0.00,3,0
03/09/2023,13:04:31,0.00,8.00,3.00,2,7
03/09/2023,13:04:32,2.00,1.00,1.00,9,5
03/09/2023,13:04:33,2.00,6.00,7.00,2,8
03/09/2023,13:04:34,0.00,2.00,4.00,3,0
03/09/2023,13:04:35,2.00,8.00,2.00,8,5
03/09/2023,13:04:36,2.00,9.00,7.00,2,8
03/09/2023,13:04:37,2.00,3.00,1.00,5,4
03/09/2023,13:04:38,4.00,2.00,3.00,4,0
03/09/2023,13:04:39,7.00,6.00,1.00,3,5
03/09/2023,13:04:40,1.00,3.00,3.00,2,6
03/09/2023,13:04:41,1.00,1.00,1.00,1,7
03/09/2023,13:04:42,4.00,9.00,2.00,1,5
03/09/2023,13:04:43,9.00,2.00,8.00,1,2
03/09/2023,13:04:44,5.00,6.00,0.00,0,2
03/09/2023,13:04:45,6.00,2.00,0.00,5,1
03/09/2023,13:04:46,2.00,6.00,1.00,3,6
03/09/2023,13:04:47,6.00,5.00,1.00,8,0
03/09/2023,13:04:48,5.00,0.00,9.00,9,3
03/09/2023,13:04:49,3.00,3.00,6.00,9,9
03/09/2023,13:04:50,5.00,3.00,2.00,0,0
03/09/2023,13:04:51,9.00,2.00,6.00,7,9
03/09/2023,13:04:52,8.00,4.00,7.00,0,5
03/09/2023,13:04:53,2.00,6.00,1.00,4,3
03/09/2023,13:04:54,7.00,2.00,9.00,0,3
03/09/2023,13:04:55,4.00,1.00,8.00,6,3
03/09/2023,13:04:56,9.00,7.00,8.00,4,9
03/09/2023,13:04:57,6.00,9.00,3.00,8,4
03/09/2023,13:04:58,5.00,0.00,0.00,4,3
03/09/2023,13:04:59,0.00,2.00,7.00,5,0
03/09/2023,13:05:00,9.00,5.00,7.00,9,4
03/09/2023,13:05:01,2.00,6.00,5.00,5,6
03/09/2023,13:05:02,6.00,7.00,1.00,8,5
03/09/2023,13:05:03,7.00,6.00,1.00,9,1
03/09/2023,13:05:04,1.00,6.00,9.00,1,2
03/09/2023,13:05:06,3.00,3.00,9.00,8,2
03/09/2023,13:05:07,1.00,2.00,3.00,7,9
03/09/2023,13:05:08,0.00,6.00,1.00,7,5
03/09/2023,13:05:09,5.00,3.00,1.00,6,7
03/09/2023,13:05:10,1.00,0.00,3.00,3,9
03/09/2023,13:05:11,8.00,8.00,2.00,4,1
03/09/2023,13:05:12,8.00,1.00,5.00,7,8
03/09/2023,13:05:13,7.00,9.00,6.00,0,0
03/09/2023,13:05:14,7.00,8.00,8.00,2,0
03/09/2023,13:05:15,8.00,3.00,9.00,4,8
03/09/2023,13:05:16,6.00,6.00,8.00,4,3
03/09/2023,13:05:17,6.00,7.00,9.00,2,3
03/09/2023,13:05:18,2.00,3.00,6.00,9,9
03/09/2023,13:05:19,4.00,4.00,7.00,3,7
03/09/2023,13:05:20,0.00,0.00,6.00,8,2
03/09/2023,13:05:21,3.00,4.00,6.00,3,0
03/09/2023,13:05:22,3.00,7.00,9.00,5,8
03/09/2023,13:05:23,9.00,2.00,2.00,0,3
03/09/2023,13:05:24,0.00,8.00,8.00,5,0
03/09/2023,13:05:25,6.00,0.00,8.00,0,6
03/09/2023,13:05:26,8.00,1.00,5.00,3,5
03/09/2023,13:05:27,3.00,0.00,4.00,9,5
03/09/2023,13:05:28,3.00,2.00,2.00,9,6
03/09/2023,13:05:29,3.00,6.00,1.00,7,9
03/09/2023,13:05:30,8.00,2.00,9.00,1,1
03/09/2023,13:05:31,8.00,8.00,5.00,6,4
03/09/2023,13:05:32,8.00,5.00,9.00,5,0
03/09/2023,13:05:33,8.00,4.00,0.00,2,9
03/09/2023,13:05:34,4.00,0.00,2.00,8,9
03/09/2023,13:05:35,3.00,0.00,0.00,3,1
03/09/2023,13:05:36,7.00,3.00,4.00,3,8
03/09/2023,13:05:37,8.00,8.00,9.00,2,7
03/09/2023,13:05:38,6.00,4.00,9.00,8,3
03/09/2023,13:05:39,8.00,8.00,7.00,3,8
03/09/2023,13:05:40,9.00,0.00,3.00,1,2
03/09/2023,13:05:41,1.00,6.00,2.00,5,2
03/09/2023,13:05:42,5.00,9.00,0.00,9,7
03/09/2023,13:05:43,3.00,8.00,7.00,7,4
03/09/2023,13:05:44,0.00,0.00,4.00,8,8
03/09/2023,13:05:45,0.00,8.00,5.00,1,4
03/09/2023,13:05:46,3.00,9.00,3.00,8,5
03/09/2023,13:05:47,6.00,6.00,3.00,0,7
03/09/2023,13:05:48,0.00,3.00,7.00,5,0
03/09/2023,13:05:49,8.00,8.00,8.00,8,1
03/09/2023,13:05:50,5.00,0.00,3.00,5,3
03/09/2023,13:05:51,4.00,7.00,9.00,2,6
03/09/2023,13:05:52,5.00,1.00,4.00,4,6
03/09/2023,13:05:53,4.00,6.00,0.00,8,7
03/09/2023,13:05:54,6.00,9.00,4.00,1,6
03/09/2023,13:05:55,7.00,6.00,8.00,4,0
03/09/2023,13:05:56,3.00,9.00,0.00,6,5
03/09/2023,13:05:57,4.00,9.00,1.00,6,9
03/09/2023,13:05:58,6.00,7.00,7.00,6,0
03/09/2023,13:05:59,6.00,8.00,3.00,1,5
03/09/2023,13:06:00,4.00,0.00,6.00,2,4
03/09/2023,13:06:01,4.00,4.00,5.00,1,3
03/09/2023,13:06:02,2.00,2.00,1.00,4,9
03/09/2023,13:06:03,3.00,4.00,3.00,2,2
03/09/2023,13:06:04,1.00,3.00,5.00,0,4
03/09/2023,13:06:05,9.00,9.00,6.00,8,6
03/09/2023,13:06:06,8.00,3.00,2.00,5,0
03/09/2023,13:06:07,2.00,9.00,4.00,5,4
03/09/2023,13:06:08,0.00,4.00,7.00,9,2
03/09/2023,13:06:09,5.00,8.00,4.00,4,8
03/09/2023,13:06:10,0.00,5.00,5.00,1,9
03/09/2023,13:06:11,1.00,8.00,0.00,7,0
03/09/2023,13:06:12,2.00,3.00,3.00,3,2
03/09/2023,13:06:13,7.00,8.00,4.00,6,7
03/09/2023,13:06:14,0.00,9.00,9.00,5,7
03/09/2023,13:06:15,3.00,5.00,0.00,4,8
03/09/2023,13:06:16,0.00,2.00,1.00,3,9
03/09/2023,13:06:18,2.00,2.00,7.00,5,6
03/09/2023,13:06:19,1.00,2.00,9.00,2,3
03/09/2023,13:06:20,3.00,0.00,7.00,4,0
03/09/2023,13:06:21,9.00,2.00,5.00,3,4
03/09/2023,13:06:22,9.00,5.00,0.00,6,2
03/09/2023,13:06:23,0.00,7.00,7.00,3,1
03/09/2023,13:06:24,0.00,9.00,8.00,7,8
03/09/2023,13:06:25,6.00,6.00,3.00,1,2
03/09/2023,13:06:26,3.00,9.00,3.00,9,3
03/09/2023,13:06:27,5.00,0.00,6.00,5,0
03/09/2023,13:06:28,0.00,8.00,4.00,1,5
03/09/2023,13:06:29,9.00,4.00,1.00,0,5
03/09/2023,13:06:30,8.00,0.00,3.00,5,7
03/09/2023,13:06:31,3.00,2.00,3.00,6,9
03/09/2023,13:06:32,4.00,6.00,0.00,7,6
03/09/2023,13:06:33,2.00,5.00,5.00,7,2
03/09/2023,13:06:34,1.00,5.00,1.00,2,4
03/09/2023,13:06:35,8.00,7.00,1.00,4,3
03/09/2023,13:06:36,3.00,7.00,9.00,9,3
03/09/2023,13:06:37,6.00,7.00,7.00,3,7
03/09/2023,13:06:38,4.00,9.00,3.00,0,8
03/09/2023,13:06:39,2.00,7.00,5.00,1,1
03/09/2023,13:06:40,1.00,5.00,9.00,2,9
03/09/2023,13:06:41,0.00,6.00,8.00,2,6
03/09/2023,13:06:42,9.00,0.00,8.00,6,8
03/09/2023,13:06:43,6.00,3.00,2.00,6,5
03/09/2023,13:06:44,4.00,8.00,7.00,9,2
03/09/2023,13:06:45,0.00,9.00,5.00,9,3
03/09/2023,13:06:46,9.00,4.00,1.00,0,5
03/09/2023,13:06:47,1.00,7.00,1.00,5,4
03/09/2023,13:06:48,4.00,0.00,5.00,9,9
03/09/2023,13:06:49,8.00,8.00,3.00,1,0
03/09/2023,13:06:50,2.00,3.00,0.00,9,4
03/09/2023,13:06:51,7.00,9.00,7.00,8,4
03/09/2023,13:06:52,6.00,7.00,2.00,5,8
03/09/2023,13:06:53,6.00,8.00,8.00,8,8
03/09/2023,13:06:54,0.00,2.00,2.00,3,5
03/09/2023,13:06:55,1.00,7.00,3.00,7,9
03/09/2023,13:06:56,6.00,5.00,1.00,6,6
03/09/2023,13:06:57,8.00,1.00,3.00,3,5
03/09/2023,13:06:58,7.00,7.00,3.00,4,6
03/09/2023,13:06:59,8.00,0.00,0.00,8,9
03/09/2023,13:07:00,8.00,8.00,4.00,7,4
03/09/2023,13:07:01,1.00,2.00,1.00,6,1
03/09/2023,13:07:02,1.00,2.00,4.00,3,1
03/09/2023,13:07:03,5.00,5.00,0.00,9,0
03/09/2023,13:07:04,1.00,8.00,1.00,5,1
03/09/2023,13:07:05,3.00,4.00,2.00,6,1
03/09/2023,13:07:06,5.00,1.00,4.00,0,4
03/09/2023,13:07:07,4.00,9.00,5.00,4,8
03/09/2023,13:07:08,8.00,0.00,9.00,7,8
03/09/2023,13:07:09,4.00,4.00,0.00,7,7
03/09/2023,13:07:10,5.00,2.00,3.00,7,8
03/09/2023,13:07:11,2.00,2.00,1.00,5,5
03/09/2023,13:07:12,0.00,4.00,2.00,0,4
03/09/2023,13:07:13,4.00,6.00,3.00,5,0
03/09/2023,13:07:14,4.00,1.00,3.00,3,2
03/09/2023,13:07:15,6.00,6.00,2.00,6,3
03/09/2023,13:07:16,2.00,9.00,6.00,5,2
03/09/2023,13:07:17,6.00,6.00,2.00,0,6
03/09/2023,13:07:18,9.00,1.00,0.00,5,3
03/09/2023,13:07:19,4.00,5.00,4.00,0,4
03/09/2023,13:07:20,6.00,8.00,5.00,4,5
03/09/2023,13:07:21,8.00,3.00,5.00,3,4
03/09/2023,13:07:22,2.00,6.00,9.00,5,4
03/09/2023,13:07:23,5.00,8.00,9.00,9,1
03/09/2023,13:07:24,7.00,6.00,0.00,2,4
03/09/2023,13:07:25,4.00,1.00,4.00,2,3
03/09/2023,13:07:26,7.00,8.00,9.00,9,4
03/09/2023,13:07:27,8.00,4.00,9.00,4,1
03/09/2023,13:07:28,3.00,3.00,9.00,2,6
03/09/2023,13:07:29,1.00,4.00,9.00,1,1
03/09/2023,13:07:31,9.00,5.00,1.00,7,4
03/09/2023,13:07:32,4.00,6.00,5.00,6,2
03/09/2023,13:07:33,8.00,8.00,6.00,3,4
03/09/2023,13:07:34,6.00,1.00,7.00,2,2
03/09/2023,13:07:35,3.00,3.00,1.00,7,8
03/09/2023,13:07:36,1.00,3.00,2.00,7,8
03/09/2023,13:07:37,4.00,3.00,6.00,0,5
03/09/2023,13:07:38,3.00,7.00,2.00,8,6
03/09/2023,13:07:39,0.00,0.00,2.00,8,8
03/09/2023,13:07:40,3.00,2.00,2.00,4,9
03/09/2023,13:07:41,2.00,5.00,5.00,8,4
03/09/2023,13:07:42,6.00,9.00,6.00,0,1
03/09/2023,13:07:43,0.00,8.00,0.00,9,4
03/09/2023,13:07:44,7.00,8.00,8.00,1,2
03/09/2023,13:07:45,1.00,7.00,4.00,7,9
03/09/2023,13:07:46,3.00,5.00,4.00,4,4
03/09/2023,13:07:47,3.00,4.00,4.00,0,5
03/09/2023,13:07:48,1.00,6.00,2.00,5,7
03/09/2023,13:07:49,1.00,7.00,7.00,9,9
03/09/2023,13:07:50,9.00,2.00,4.00,3,5
03/09/2023,13:07:51,5.00,0.00,6.00,0,9
03/09/2023,13:07:52,2.00,2.00,8.00,4,3
03/09/2023,13:07:53,3.00,4.00,0.00,1,5
03/09/2023,13:07:54,1.00,9.00,8.00,1,0
03/09/2023,13:07:55,8.00,4.00,0.00,2,8
03/09/2023,13:07:56,1.00,9.00,8.00,7,9
03/09/2023,13:07:57,8.00,1.00,7.00,2,7
03/09/2023,13:07:58,9.00,0.00,0.00,4,0
03/09/2023,13:07:59,8.00,9.00,0.00,2,7
03/09/2023,13:08:00,7.00,1.00,5.00,9,4
03/09/2023,13:08:01,3.00,6.00,6.00,6,5
03/09/2023,13:08:02,5.00,5.00,3.00,2,4
03/09/2023,13:08:03,6.00,0.00,2.00,3,5
03/09/2023,13:08:04,6.00,0.00,5.00,2,7
03/09/2023,13:08:05,1.00,1.00,2.00,8,0
03/09/2023,13:08:06,0.00,7.00,1.00,8,8
03/09/2023,13:08:07,8.00,8.00,8.00,5,2
03/09/2023,13:08:08,6.00,0.00,2.00,5,5
03/09/2023,13:08:09,3.00,9.00,3.00,5,9
03/09/2023,13:08:10,5.00,8.00,6.00,1,8
03/09/2023,13:08:11,5.00,4.00,0.00,6,8
03/09/2023,13:08:12,8.00,2.00,5.00,8,9
03/09/2023,13:08:13,7.00,7.00,0.00,2,8
03/09/2023,13:08:14,8.00,9.00,5.00,6,5
03/09/2023,13:08:15,3.00,7.00,5.00,0,9
03/09/2023,13:08:16,0.00,0.00,5.00,8,3
03/09/2023,13:08:17,3.00,3.00,2.00,6,0
03/09/2023,13:08:18,6.00,4.00,4.00,0,1
03/09/2023,13:08:19,9.00,5.00,2.00,8,5
03/09/2023,13:08:20,6.00,6.00,7.00,2,0
03/09/2023,13:08:21,8.00,5.00,8.00,7,2
03/09/2023,13:08:22,5.00,0.00,9.00,5,2
03/09/2023,13:08:23,4.00,8.00,9.00,0,4
03/09/2023,13:08:24,5.00,2.00,9.00,8,6
03/09/2023,13:08:25,4.00,0.00,2.00,4,6
03/09/2023,13:08:26,0.00,5.00,5.00,4,8
03/09/2023,13:08:27,7.00,3.00,7.00,0,7
03/09/2023,13:08:28,3.00,8.00,6.00,1,9
03/09/2023,13:08:29,9.00,4.00,9.00,4,4
03/09/2023,13:08:30,3.00,6.00,9.00,2,0
03/09/2023,13:08:31,9.00,1.00,6.00,5,5
03/09/2023,13:08:32,1.00,9.00,6.00,5,8
03/09/2023,13:08:33,3.00,4.00,9.00,0,4
03/09/2023,13:08:34,3.00,5.00,2.00,9,1
03/09/2023,13:08:35,1.00,4.00,8.00,0,6
03/09/2023,13:08:36,1.00,5.00,0.00,1,5
03/09/2023,13:08:37,5.00,4.00,4.00,8,6
03/09/2023,13:08:38,5.00,4.00,0.00,8,2
03/09/2023,13:08:39,1.00,8.00,4.00,9,9
03/09/2023,13:08:40,6.00,6.00,2.00,5,0
03/09/2023,13:08:41,7.00,4.00,7.00,3,3
03/09/2023,13:08:43,3.00,2.00,4.00,7,2
03/09/2023,13:08:44,8.00,8.00,4.00,4,2
03/09/2023,13:08:45,8.00,1.00,7.00,3,8
03/09/2023,13:08:46,1.00,8.00,9.00,4,0
03/09/2023,13:08:47,1.00,2.00,2.00,4,9
03/09/2023,13:08:48,6.00,8.00,5.00,4,2
03/09/2023,13:08:49,5.00,6.00,7.00,3,8
03/09/2023,13:08:50,7.00,1.00,5.00,5,4
03/09/2023,13:08:51,8.00,4.00,6.00,3,8
03/09/2023,13:08:52,8.00,7.00,9.00,5,8
03/09/2023,13:08:53,8.00,2.00,0.00,4,5
03/09/2023,13:08:54,9.00,7.00,4.00,7,9
03/09/2023,13:08:55,0.00,4.00,0.00,1,5
03/09/2023,13:08:56,2.00,9.00,5.00,7,5
03/09/2023,13:08:57,2.00,3.00,2.00,7,7
03/09/2023,13:08:58,5.00,3.00,6.00,2,5
03/09/2023,13:08:59,2.00,9.00,9.00,4,1
03/09/2023,13:09:00,7.00,9.00,9.00,9,9
03/09/2023,13:09:01,3.00,1.00,8.00,1,8
03/09/2023,13:09:02,4.00,2.00,2.00,2,7
03/09/2023,13:09:03,2.00,0.00,4.00,4,9
03/09/2023,13:09:04,6.00,2.00,8.00,9,7
03/09/2023,13:09:05,5.00,6.00,9.00,8,6
03/09/2023,13:09:06,8.00,0.00,1.00,5,7
03/09/2023,13:09:07,3.00,6.00,1.00,9,3
03/09/2023,13:09:08,8.00,4.00,2.00,1,2
03/09/2023,13:09:09,6.00,7.00,7.00,6,2
03/09/2023,13:09:10,1.00,3.00,8.00,8,8
03/09/2023,13:09:11,1.00,1.00,8.00,6,3
03/09/2023,13:09:12,9.00,3.00,8.00,3,2
03/09/2023,13:09:13,1.00,7.00,5.00,6,1
03/09/2023,13:09:14,8.00,0.00,1.00,2,0
03/09/2023,13:09:15,4.00,4.00,9.00,9,4
03/09/2023,13:09:16,7.00,3.00,5.00,8,7
03/09/2023,13:09:17,5.00,9.00,7.00,2,6
03/09/2023,13:09:18,8.00,3.00,0.00,6,1
03/09/2023,13:09:19,2.00,3.00,5.00,5,7
03/09/2023,13:09:20,6.00,9.00,6.00,7,6
03/09/2023,13:09:21,9.00,1.00,2.00,7,6
03/09/2023,13:09:22,8.00,7.00,7.00,6,0
03/09/2023,13:09:23,5.00,9.00,5.00,3,6
03/09/2023,13:09:24,0.00,1.00,3.00,2,8
03/09/2023,13:09:25,0.00,8.00,4.00,0,7
03/09/2023,13:09:26,3.00,0.00,6.00,0,4
03/09/2023,13:09:27,8.00,4.00,0.00,9,9
03/09/2023,13:09:28,8.00,2.00,8.00,5,9
03/09/2023,13:09:29,0.00,2.00,3.00,1,9
03/09/2023,13:09:30,1.00,7.00,2.00,4,0
03/09/2023,13:09:31,1.00,6.00,4.00,7,4
03/09/2023,13:09:32,3.00,4.00,5.00,8,2
03/09/2023,13:09:33,5.00,0.00,1.00,2,9
03/09/2023,13:09:34,5.00,1.00,2.00,8,2
03/09/2023,13:09:35,8.00,0.00,0.00,9,9
03/09/2023,13:09:36,7.00,1.00,0.00,8,3
03/09/2023,13:09:37,9.00,2.00,5.00,9,7
03/09/2023,13:09:38,6.00,7.00,7.00,3,2
03/09/2023,13:09:39,7.00,6.00,1.00,0,8
03/09/2023,13:09:40,7.00,3.00,2.00,2,1
03/09/2023,13:09:41,6.00,0.00,7.00,8,7
03/09/2023,13:09:42,4.00,5.00,9.00,5,0
03/09/2023,13:09:43,9.00,6.00,1.00,3,0
03/09/2023,13:09:44,3.00,9.00,7.00,5,2
03/09/2023,13:09:45,5.00,0.00,9.00,7,8
03/09/2023,13:09:46,0.00,5.00,8.00,0,7
03/09/2023,13:09:47,8.00,7.00,8.00,3,8
03/09/2023,13:09:48,2.00,4.00,1.00,9,6
03/09/2023,13:09:49,2.00,5.00,8.00,0,4
03/09/2023,13:09:50,3.00,0.00,6.00,9,4
03/09/2023,13:09:51,3.00,5.00,8.00,4,3
03/09/2023,13:09:52,0.00,1.00,9.00,6,3
03/09/2023,13:09:53,5.00,5.00,4.00,1,8
03/09/2023,13:09:54,1.00,4.00,7.00,6,6
03/09/2023,13:09:56,5.00,5.00,6.00,2,8
03/09/2023,13:09:57,2.00,6.00,6.00,3,5
03/09/2023,13:09:58,1.00,1.00,7.00,2,2
03/09/2023,13:09:59,6.00,0.00,7.00,9,5
03/09/2023,13:10:00,3.00,5.00,9.00,3,7
03/09/2023,13:10:01,4.00,2.00,0.00,2,5
03/09/2023,13:10:02,2.00,0.00,5.00,7,4
03/09/2023,13:10:03,9.00,3.00,7.00,6,6
03/09/2023,13:10:04,7.00,1.00,0.00,5,7
03/09/2023,13:10:05,1.00,5.00,8.00,9,1
03/09/2023,13:10:06,2.00,8.00,9.00,5,0
03/09/2023,13:10:07,3.00,7.00,8.00,3,6
03/09/2023,13:10:08,4.00,1.00,9.00,2,8
03/09/2023,13:10:09,7.00,1.00,5.00,1,8
03/09/2023,13:10:10,7.00,4.00,3.00,9,3
03/09/2023,13:10:11,5.00,0.00,4.00,6,9
03/09/2023,13:10:12,1.00,1.00,0.00,0,8
03/09/2023,13:10:13,4.00,2.00,4.00,2,7
03/09/2023,13:10:14,6.00,0.00,6.00,8,8
03/09/2023,13:10:15,7.00,0.00,4.00,0,8
03/09/2023,13:10:16,5.00,0.00,0.00,2,2
03/09/2023,13:10:17,1.00,8.00,2.00,6,5
03/09/2023,13:10:18,0.00,6.00,4.00,6,3
03/09/2023,13:10:19,3.00,2.00,8.00,4,5
03/09/2023,13:10:20,0.00,7.00,8.00,3,1
03/09/2023,13:10:21,7.00,5.00,4.00,8,3
03/09/2023,13:10:22,0.00,9.00,8.00,2,6
03/09/2023,13:10:23,2.00,3.00,4.00,0,1
03/09/2023,13:10:24,8.00,2.00,7.00,5,1
03/09/2023,13:10:25,7.00,4.00,8.00,5,3
03/09/2023,13:10:26,4.00,8.00,5.00,1,8
03/09/2023,13:10:27,4.00,1.00,8.00,7,9
03/09/2023,13:10:28,1.00,9.00,0.00,4,9
03/09/2023,13:10:29,8.00,4.00,8.00,5,9
03/09/2023,13:10:30,2.00,3.00,2.00,6,7
03/09/2023,13:10:31,0.00,1.00,6.00,4,4
03/09/2023,13:10:32,8.00,5.00,9.00,7,6
03/09/2023,13:10:33,7.00,3.00,2.00,5,5
03/09/2023,13:10:34,8.00,5.00,1.00,1,8
03/09/2023,13:10:35,0.00,8.00,9.00,8,5
03/09/2023,13:10:36,4.00,4.00,4.00,0,8
03/09/2023,13:10:37,9.00,5.00,1.00,4,3
03/09/2023,13:10:38,4.00,5.00,8.00,1,8
03/09/2023,13:10:39,0.00,2.00,3.00,9,5
03/09/2023,13:10:40,2.00,6.00,7.00,1,0
03/09/2023,13:10:41,8.00,1.00,4.00,5,8
03/09/2023,13:10:42,3.00,6.00,8.00,1,7
03/09/2023,13:10:43,3.00,7.00,3.00,7,4
03/09/2023,13:10:44,3.00,4.00,4.00,3,7
03/09/2023,13:10:45,5.00,0.00,4.00,8,0
03/09/2023,13:10:46,9.00,7.00,5.00,8,2
03/09/2023,13:10:47,9.00,7.00,6.00,6,6
03/09/2023,13:10:48,2.00,1.00,5.00,7,5
03/09/2023,13:10:49,8.00,8.00,9.00,0,8
03/09/2023,13:10:50,3.00,8.00,9.00,8,4
03/09/2023,13:10:51,7.00,2.00,9.00,2,4
03/09/2023,13:10:52,8.00,2.00,9.00,3,4
03/09/2023,13:10:53,2.00,1.00,8.00,3,8
03/09/2023,13:10:54,5.00,3.00,6.00,2,7
03/09/2023,13:10:55,6.00,5.00,4.00,1,7
03/09/2023,13:10:56,3.00,7.00,7.00,8,0
03/09/2023,13:10:57,8.00,8.00,0.00,9,0
03/09/2023,13:10:58,2.00,2.00,5.00,7,3
03/09/2023,13:10:59,1.00,6.00,8.00,2,2
03/09/2023,13:11:00,7.00,7.00,8.00,3,7
03/09/2023,13:11:01,1.00,3.00,0.00,9,0
03/09/2023,13:11:02,0.00,5.00,6.00,7,3
03/09/2023,13:11:03,2.00,4.00,5.00,5,5
03/09/2023,13:11:04,6.00,9.00,8.00,8,3
03/09/2023,13:11:05,7.00,8.00,1.00,5,9
03/09/2023,13:11:06,4.00,7.00,0.00,9,9
03/09/2023,13:11:08,4.00,2.00,5.00,2,7
03/09/2023,13:11:09,3.00,8.00,9.00,5,5
03/09/2023,13:11:10,1.00,8.00,0.00,8,3
03/09/2023,13:11:11,0.00,0.00,8.00,5,2
03/09/2023,13:11:12,4.00,6.00,7.00,0,4
03/09/2023,13:11:13,0.00,4.00,4.00,8,4
03/09/2023,13:11:14,8.00,8.00,2.00,2,7
03/09/2023,13:11:15,0.00,6.00,2.00,9,2
03/09/2023,13:11:16,3.00,2.00,3.00,6,4
03/09/2023,13:11:17,6.00,6.00,1.00,4,3
03/09/2023,13:11:18,4.00,6.00,1.00,0,0
03/09/2023,13:11:19,4.00,6.00,8.00,7,5
03/09/2023,13:11:20,9.00,2.00,7.00,1,1
03/09/2023,13:11:21,9.00,7.00,3.00,3,9
03/09/2023,13:11:22,2.00,2.00,6.00,3,9
03/09/2023,13:11:23,4.00,4.00,8.00,4,8
03/09/2023,13:11:24,0.00,2.00,5.00,5,2
03/09/2023,13:11:25,4.00,5.00,2.00,8,0
03/09/2023,13:11:26,5.00,4.00,6.00,8,2
03/09/2023,13:11:27,6.00,3.00,7.00,8,0
03/09/2023,13:11:28,9.00,1.00,0.00,3,3
03/09/2023,13:11:29,4.00,0.00,6.00,7,7
03/09/2023,13:11:30,4.00,7.00,3.00,1,8
03/09/2023,13:11:31,4.00,2.00,1.00,6,5
03/09/2023,13:11:32,7.00,3.00,4.00,8,8
03/09/2023,13:11:33,0.00,1.00,0.00,4,6
03/09/2023,13:11:34,4.00,4.00,7.00,4,9
03/09/2023,13:11:35,8.00,7.00,6.00,7,2
03/09/2023,13:11:36,0.00,0.00,5.00,6,8
03/09/2023,13:11:37,7.00,0.00,9.00,5,2
03/09/2023,13:11:38,8.00,1.00,2.00,1,3
03/09/2023,13:11:39,9.00,2.00,6.00,5,3
03/09/2023,13:11:40,1.00,5.00,7.00,0,7
03/09/2023,13:11:41,9.00,8.00,3.00,7,4
03/09/2023,13:11:42,3.00,5.00,5.00,1,4
03/09/2023,13:11:43,3.00,7.00,2.00,4,9
03/09/2023,13:11:44,1.00,9.00,4.00,2,6
03/09/2023,13:11:45,4.00,3.00,4.00,3,1
03/09/2023,13:11:46,5.00,0.00,0.00,5,4
03/09/2023,13:11:47,6.00,2.00,8.00,2,5
03/09/2023,13:11:48,1.00,3.00,0.00,9,9
03/09/2023,13:11:49,6.00,1.00,6.00,1,4
03/09/2023,13:11:50,0.00,5.00,0.00,4,4
03/09/2023,13:11:51,5.00,2.00,7.00,4,4
03/09/2023,13:11:52,7.00,0.00,9.00,2,8
03/09/2023,13:11:53,5.00,6.00,8.00,9,4
03/09/2023,13:11:54,8.00,6.00,2.00,9,8
03/09/2023,13:11:55,3.00,0.00,8.00,1,2
03/09/2023,13:11:56,7.00,3.00,6.00,7,3
03/09/2023,13:11:57,6.00,8.00,1.00,7,7
03/09/2023,13:11:58,7.00,1.00,3.00,5,0
03/09/2023,13:11:59,7.00,5.00,7.00,1,1
03/09/2023,13:12:00,1.00,8.00,1.00,4,7
03/09/2023,13:12:01,2.00,2.00,5.00,1,8
03/09/2023,13:12:02,8.00,0.00,3.00,1,5
03/09/2023,13:12:03,6.00,6.00,5.00,9,0
03/09/2023,13:12:04,7.00,9.00,3.00,2,7
03/09/2023,13:12:05,6.00,0.00,7.00,8,6
03/09/2023,13:12:06,5.00,1.00,1.00,2,7
03/09/2023,13:12:07,8.00,8.00,6.00,7,5
03/09/2023,13:12:08,2.00,4.00,7.00,4,9
03/09/2023,13:12:09,5.00,7.00,8.00,4,2
03/09/2023,13:12:10,6.00,4.00,0.00,0,1
03/09/2023,13:12:11,5.00,7.00,3.00,9,3
03/09/2023,13:12:12,3.00,4.00,8.00,0,1
03/09/2023,13:12:13,5.00,9.00,6.00,6,9
03/09/2023,13:12:14,0.00,3.00,0.00,6,6
03/09/2023,13:12:15,9.00,6.00,5.00,2,3
